Alternatif ID: 8091, Nilai: 103571.10, Jarak: 233.19, Atraksi: 22, Penduduk: 17591, Pendapatan: 8.2831, Harga Tanah: 500001
Alternatif ID: 11079, Nilai: 32045.66, Jarak: 417.01, Atraksi: 15, Penduduk: 2993, Pendapatan: 3.3009, Harga Tanah: 156800
Alternatif ID: 4662, Nilai: 32040.29, Jarak: 234.40, Atraksi: 35, Penduduk: 2228, Pendapatan: 4.023, Harga Tanah: 157700
Alternatif ID: 13042, Nilai: 32038.21, Jarak: 233.15, Atraksi: 21, Penduduk: 3634, Pendapatan: 2.9085, Harga Tanah: 156300
Alternatif ID: 4831, Nilai: 32037.80, Jarak: 234.26, Atraksi: 36, Penduduk: 1215, Pendapatan: 3.7604, Harga Tanah: 158700
Alternatif ID: 3353, Nilai: 32034.42, Jarak: 227.88, Atraksi: 18, Penduduk: 2923, Pendapatan: 3.2383, Harga Tanah: 157000
Alternatif ID: 11033, Nilai: 32033.39, Jarak: 269.08, Atraksi: 32, Penduduk: 2262, Pendapatan: 3.8534, Harga Tanah: 157600
Alternatif ID: 10533, Nilai: 32025.52, Jarak: 113.56, Atraksi: 30, Penduduk: 1979, Pendapatan: 5.0286, Harga Tanah: 158000
Alternatif ID: 14225, Nilai: 32024.08, Jarak: 315.72, Atraksi: 17, Penduduk: 2485, Pendapatan: 2.6875, Harga Tanah: 157300
Alternatif ID: 2565, Nilai: 32019.87, Jarak: 244.86, Atraksi: 40, Penduduk: 1609, Pendapatan: 5.4689, Harga Tanah: 158200
Alternatif ID: 14097, Nilai: 32005.03, Jarak: 316.00, Atraksi: 37, Penduduk: 1468, Pendapatan: 4.1652, Harga Tanah: 158200
Alternatif ID: 6465, Nilai: 32002.79, Jarak: 208.37, Atraksi: 38, Penduduk: 2265, Pendapatan: 2.5521, Harga Tanah: 157500
Alternatif ID: 1884, Nilai: 32000.32, Jarak: 284.04, Atraksi: 33, Penduduk: 6982, Pendapatan: 2.5379, Harga Tanah: 152700
Alternatif ID: 5996, Nilai: 32000.30, Jarak: 236.66, Atraksi: 45, Penduduk: 1816, Pendapatan: 3.8586, Harga Tanah: 157900
Alternatif ID: 10929, Nilai: 31998.02, Jarak: 241.43, Atraksi: 18, Penduduk: 2829, Pendapatan: 1.6445, Harga Tanah: 156900
Alternatif ID: 4435, Nilai: 31996.53, Jarak: 235.65, Atraksi: 30, Penduduk: 1414, Pendapatan: 3.0, Harga Tanah: 158300
Alternatif ID: 800, Nilai: 31994.60, Jarak: 357.80, Atraksi: 17, Penduduk: 1893, Pendapatan: 5.1842, Harga Tanah: 157700
Alternatif ID: 5887, Nilai: 31991.88, Jarak: 231.46, Atraksi: 42, Penduduk: 1482, Pendapatan: 3.9469, Harga Tanah: 158200
Alternatif ID: 3455, Nilai: 31991.04, Jarak: 259.44, Atraksi: 32, Penduduk: 660, Pendapatan: 3.75, Harga Tanah: 159000
Alternatif ID: 3847, Nilai: 31989.76, Jarak: 230.46, Atraksi: 33, Penduduk: 1782, Pendapatan: 3.3389, Harga Tanah: 157900
Alternatif ID: 11275, Nilai: 31984.14, Jarak: 298.26, Atraksi: 36, Penduduk: 683, Pendapatan: 3.4265, Harga Tanah: 158900
Alternatif ID: 3247, Nilai: 31980.84, Jarak: 251.29, Atraksi: 17, Penduduk: 1131, Pendapatan: 4.9306, Harga Tanah: 158500
Alternatif ID: 4015, Nilai: 31978.28, Jarak: 227.57, Atraksi: 33, Penduduk: 2028, Pendapatan: 2.8438, Harga Tanah: 157600
Alternatif ID: 2275, Nilai: 31974.36, Jarak: 320.21, Atraksi: 14, Penduduk: 25135, Pendapatan: 2.5729, Harga Tanah: 134400
Alternatif ID: 10677, Nilai: 31969.88, Jarak: 107.87, Atraksi: 18, Penduduk: 2920, Pendapatan: 3.5242, Harga Tanah: 156800
Alternatif ID: 5460, Nilai: 31969.83, Jarak: 220.53, Atraksi: 37, Penduduk: 690, Pendapatan: 1.6354, Harga Tanah: 158900
Alternatif ID: 7005, Nilai: 31968.11, Jarak: 220.47, Atraksi: 35, Penduduk: 1580, Pendapatan: 5.0653, Harga Tanah: 158000
Alternatif ID: 772, Nilai: 31966.90, Jarak: 399.37, Atraksi: 9, Penduduk: 521, Pendapatan: 5.1305, Harga Tanah: 158900
Alternatif ID: 3932, Nilai: 31964.96, Jarak: 229.01, Atraksi: 33, Penduduk: 1458, Pendapatan: 4.7955, Harga Tanah: 158100
Alternatif ID: 14279, Nilai: 31964.13, Jarak: 319.45, Atraksi: 39, Penduduk: 1160, Pendapatan: 2.2222, Harga Tanah: 158300
Alternatif ID: 5524, Nilai: 31963.46, Jarak: 212.77, Atraksi: 36, Penduduk: 3066, Pendapatan: 2.5523, Harga Tanah: 156500
Alternatif ID: 14321, Nilai: 31962.07, Jarak: 322.41, Atraksi: 44, Penduduk: 2341, Pendapatan: 2.9507, Harga Tanah: 157100
Alternatif ID: 868, Nilai: 31961.93, Jarak: 358.08, Atraksi: 19, Penduduk: 2629, Pendapatan: 3.5462, Harga Tanah: 156800
Alternatif ID: 1926, Nilai: 31961.86, Jarak: 340.80, Atraksi: 16, Penduduk: 2150, Pendapatan: 2.4754, Harga Tanah: 157300
Alternatif ID: 12012, Nilai: 31960.36, Jarak: 367.74, Atraksi: 18, Penduduk: 2614, Pendapatan: 2.0432, Harga Tanah: 156800
Alternatif ID: 4355, Nilai: 31958.25, Jarak: 222.94, Atraksi: 21, Penduduk: 3245, Pendapatan: 2.3236, Harga Tanah: 156300
Alternatif ID: 14096, Nilai: 31956.12, Jarak: 316.78, Atraksi: 33, Penduduk: 1227, Pendapatan: 3.8036, Harga Tanah: 158200
Alternatif ID: 2395, Nilai: 31955.88, Jarak: 263.24, Atraksi: 25, Penduduk: 5187, Pendapatan: 4.1865, Harga Tanah: 154300
Alternatif ID: 4729, Nilai: 31950.52, Jarak: 232.06, Atraksi: 39, Penduduk: 1478, Pendapatan: 3.525, Harga Tanah: 158000
Alternatif ID: 1251, Nilai: 31950.23, Jarak: 385.05, Atraksi: 41, Penduduk: 2423, Pendapatan: 2.1157, Harga Tanah: 156900
Alternatif ID: 1123, Nilai: 31948.58, Jarak: 371.66, Atraksi: 16, Penduduk: 3050, Pendapatan: 5.2463, Harga Tanah: 156300
Alternatif ID: 3654, Nilai: 31935.84, Jarak: 246.16, Atraksi: 33, Penduduk: 1597, Pendapatan: 3.055, Harga Tanah: 157800
Alternatif ID: 853, Nilai: 31929.56, Jarak: 404.36, Atraksi: 37, Penduduk: 2303, Pendapatan: 3.455, Harga Tanah: 156900
Alternatif ID: 773, Nilai: 31926.65, Jarak: 399.37, Atraksi: 9, Penduduk: 1520, Pendapatan: 4.8875, Harga Tanah: 157700
Alternatif ID: 1532, Nilai: 31920.88, Jarak: 373.10, Atraksi: 14, Penduduk: 3114, Pendapatan: 3.3176, Harga Tanah: 156100
Alternatif ID: 5868, Nilai: 31918.39, Jarak: 224.91, Atraksi: 45, Penduduk: 1818, Pendapatan: 4.0441, Harga Tanah: 157500
Alternatif ID: 5573, Nilai: 31915.45, Jarak: 233.88, Atraksi: 40, Penduduk: 1301, Pendapatan: 2.3804, Harga Tanah: 158000
Alternatif ID: 16586, Nilai: 31912.24, Jarak: 418.93, Atraksi: 35, Penduduk: 1304, Pendapatan: 3.2935, Harga Tanah: 157800
Alternatif ID: 5526, Nilai: 31908.58, Jarak: 213.67, Atraksi: 39, Penduduk: 787, Pendapatan: 3.2279, Harga Tanah: 158500
Alternatif ID: 5242, Nilai: 31903.97, Jarak: 208.24, Atraksi: 36, Penduduk: 2973, Pendapatan: 2.6217, Harga Tanah: 156300
Alternatif ID: 4086, Nilai: 31901.55, Jarak: 226.99, Atraksi: 35, Penduduk: 2342, Pendapatan: 3.7454, Harga Tanah: 156900
Alternatif ID: 11261, Nilai: 31901.10, Jarak: 330.32, Atraksi: 14, Penduduk: 1357, Pendapatan: 4.1974, Harga Tanah: 157800
Alternatif ID: 552, Nilai: 31900.68, Jarak: 392.98, Atraksi: 31, Penduduk: 3776, Pendapatan: 3.4421, Harga Tanah: 155300
Alternatif ID: 4610, Nilai: 31887.65, Jarak: 235.84, Atraksi: 37, Penduduk: 1161, Pendapatan: 4.4167, Harga Tanah: 158000
Alternatif ID: 475, Nilai: 31884.60, Jarak: 386.61, Atraksi: 12, Penduduk: 7320, Pendapatan: 4.3952, Harga Tanah: 151700
Alternatif ID: 4009, Nilai: 31882.41, Jarak: 225.85, Atraksi: 20, Penduduk: 2063, Pendapatan: 3.2, Harga Tanah: 157100
Alternatif ID: 5326, Nilai: 31878.44, Jarak: 166.62, Atraksi: 5, Penduduk: 12317, Pendapatan: 3.5732, Harga Tanah: 146900
Alternatif ID: 6029, Nilai: 31877.73, Jarak: 211.90, Atraksi: 36, Penduduk: 839, Pendapatan: 1.7463, Harga Tanah: 158300
Alternatif ID: 5478, Nilai: 31874.28, Jarak: 230.65, Atraksi: 28, Penduduk: 2410, Pendapatan: 2.7339, Harga Tanah: 156700
Alternatif ID: 5596, Nilai: 31873.13, Jarak: 242.38, Atraksi: 12, Penduduk: 4409, Pendapatan: 2.2808, Harga Tanah: 154700
Alternatif ID: 4224, Nilai: 31872.50, Jarak: 218.96, Atraksi: 35, Penduduk: 1005, Pendapatan: 3.5481, Harga Tanah: 158100
Alternatif ID: 6820, Nilai: 31868.75, Jarak: 209.63, Atraksi: 46, Penduduk: 1386, Pendapatan: 2.1414, Harga Tanah: 157700
Alternatif ID: 4728, Nilai: 31866.75, Jarak: 232.06, Atraksi: 39, Penduduk: 859, Pendapatan: 3.7143, Harga Tanah: 158200
Alternatif ID: 10812, Nilai: 31864.33, Jarak: 323.11, Atraksi: 9, Penduduk: 1787, Pendapatan: 2.525, Harga Tanah: 157200
Alternatif ID: 11206, Nilai: 31856.56, Jarak: 288.51, Atraksi: 17, Penduduk: 2474, Pendapatan: 3.275, Harga Tanah: 156500
Alternatif ID: 4660, Nilai: 31852.69, Jarak: 228.98, Atraksi: 32, Penduduk: 3400, Pendapatan: 2.4607, Harga Tanah: 155600
Alternatif ID: 4017, Nilai: 31848.99, Jarak: 228.43, Atraksi: 28, Penduduk: 1686, Pendapatan: 2.5192, Harga Tanah: 157300
Alternatif ID: 8012, Nilai: 31847.98, Jarak: 178.58, Atraksi: 30, Penduduk: 3027, Pendapatan: 4.3409, Harga Tanah: 156000
Alternatif ID: 5752, Nilai: 31847.51, Jarak: 221.71, Atraksi: 40, Penduduk: 973, Pendapatan: 2.8214, Harga Tanah: 158000
Alternatif ID: 7296, Nilai: 31845.00, Jarak: 210.48, Atraksi: 44, Penduduk: 2067, Pendapatan: 3.5357, Harga Tanah: 156900
Alternatif ID: 12039, Nilai: 31842.82, Jarak: 364.17, Atraksi: 14, Penduduk: 2534, Pendapatan: 1.9167, Harga Tanah: 156300
Alternatif ID: 14617, Nilai: 31840.70, Jarak: 333.84, Atraksi: 42, Penduduk: 1524, Pendapatan: 3.6875, Harga Tanah: 157300
Alternatif ID: 11142, Nilai: 31840.08, Jarak: 425.21, Atraksi: 52, Penduduk: 3720, Pendapatan: 3.2, Harga Tanah: 155000
Alternatif ID: 4012, Nilai: 31839.55, Jarak: 227.57, Atraksi: 36, Penduduk: 931, Pendapatan: 3.1667, Harga Tanah: 158000
Alternatif ID: 5747, Nilai: 31838.96, Jarak: 220.79, Atraksi: 42, Penduduk: 1429, Pendapatan: 3.0114, Harga Tanah: 157500
Alternatif ID: 13889, Nilai: 31837.92, Jarak: 364.18, Atraksi: 16, Penduduk: 1104, Pendapatan: 5.4074, Harga Tanah: 157700
Alternatif ID: 3332, Nilai: 31836.23, Jarak: 263.23, Atraksi: 16, Penduduk: 3397, Pendapatan: 4.9148, Harga Tanah: 155500
Alternatif ID: 11533, Nilai: 31833.71, Jarak: 377.94, Atraksi: 19, Penduduk: 3869, Pendapatan: 2.6065, Harga Tanah: 154900
Alternatif ID: 426, Nilai: 31831.79, Jarak: 401.68, Atraksi: 17, Penduduk: 1635, Pendapatan: 5.2671, Harga Tanah: 157100
Alternatif ID: 11812, Nilai: 31828.35, Jarak: 369.03, Atraksi: 23, Penduduk: 1947, Pendapatan: 2.7181, Harga Tanah: 156800
Alternatif ID: 5735, Nilai: 31827.48, Jarak: 216.22, Atraksi: 40, Penduduk: 1279, Pendapatan: 2.1774, Harga Tanah: 157600
Alternatif ID: 1843, Nilai: 31826.46, Jarak: 341.93, Atraksi: 34, Penduduk: 1852, Pendapatan: 4.3542, Harga Tanah: 156900
Alternatif ID: 4718, Nilai: 31822.43, Jarak: 227.54, Atraksi: 39, Penduduk: 1042, Pendapatan: 3.6033, Harga Tanah: 157800
Alternatif ID: 10504, Nilai: 31822.43, Jarak: 114.76, Atraksi: 15, Penduduk: 978, Pendapatan: 4.375, Harga Tanah: 158000
Alternatif ID: 5748, Nilai: 31822.24, Jarak: 220.79, Atraksi: 40, Penduduk: 1547, Pendapatan: 3.3869, Harga Tanah: 157300
Alternatif ID: 11528, Nilai: 31820.60, Jarak: 292.81, Atraksi: 42, Penduduk: 465, Pendapatan: 3.1719, Harga Tanah: 158300
Alternatif ID: 14725, Nilai: 31817.66, Jarak: 335.08, Atraksi: 52, Penduduk: 2198, Pendapatan: 3.22, Harga Tanah: 156500
Alternatif ID: 10446, Nilai: 31816.04, Jarak: 300.82, Atraksi: 13, Penduduk: 2962, Pendapatan: 4.4063, Harga Tanah: 155800
Alternatif ID: 12606, Nilai: 31809.10, Jarak: 319.25, Atraksi: 19, Penduduk: 2005, Pendapatan: 2.2216, Harga Tanah: 156700
Alternatif ID: 7507, Nilai: 31804.63, Jarak: 207.62, Atraksi: 45, Penduduk: 1767, Pendapatan: 3.5161, Harga Tanah: 157000
Alternatif ID: 3306, Nilai: 31796.82, Jarak: 248.09, Atraksi: 25, Penduduk: 1808, Pendapatan: 3.025, Harga Tanah: 156900
Alternatif ID: 15363, Nilai: 31793.31, Jarak: 347.58, Atraksi: 52, Penduduk: 1665, Pendapatan: 1.9946, Harga Tanah: 156900
Alternatif ID: 13295, Nilai: 31789.62, Jarak: 314.61, Atraksi: 24, Penduduk: 1407, Pendapatan: 2.4821, Harga Tanah: 157200
Alternatif ID: 1520, Nilai: 31788.66, Jarak: 310.68, Atraksi: 7, Penduduk: 7722, Pendapatan: 3.6273, Harga Tanah: 150900
Alternatif ID: 4501, Nilai: 31788.51, Jarak: 235.11, Atraksi: 35, Penduduk: 2469, Pendapatan: 3.4219, Harga Tanah: 156200
Alternatif ID: 2645, Nilai: 31786.87, Jarak: 241.98, Atraksi: 19, Penduduk: 2969, Pendapatan: 4.3438, Harga Tanah: 155700
Alternatif ID: 2357, Nilai: 31785.20, Jarak: 257.84, Atraksi: 5, Penduduk: 3958, Pendapatan: 5.1647, Harga Tanah: 154700
Alternatif ID: 3988, Nilai: 31781.30, Jarak: 261.25, Atraksi: 24, Penduduk: 6517, Pendapatan: 4.25, Harga Tanah: 152100
Alternatif ID: 16623, Nilai: 31780.93, Jarak: 421.75, Atraksi: 35, Penduduk: 1445, Pendapatan: 2.9073, Harga Tanah: 157000
Alternatif ID: 3424, Nilai: 31779.46, Jarak: 235.69, Atraksi: 23, Penduduk: 4535, Pendapatan: 3.6275, Harga Tanah: 154100
Alternatif ID: 6959, Nilai: 31777.62, Jarak: 211.00, Atraksi: 34, Penduduk: 2041, Pendapatan: 2.1173, Harga Tanah: 156600
Alternatif ID: 7854, Nilai: 31776.27, Jarak: 185.10, Atraksi: 13, Penduduk: 4379, Pendapatan: 4.2538, Harga Tanah: 154300
Alternatif ID: 11431, Nilai: 31775.96, Jarak: 281.98, Atraksi: 20, Penduduk: 273, Pendapatan: 4.8229, Harga Tanah: 158300
Alternatif ID: 2070, Nilai: 31774.50, Jarak: 335.90, Atraksi: 15, Penduduk: 2919, Pendapatan: 2.5872, Harga Tanah: 155600
Alternatif ID: 5621, Nilai: 31772.14, Jarak: 214.03, Atraksi: 28, Penduduk: 2616, Pendapatan: 2.6842, Harga Tanah: 156000
Alternatif ID: 6110, Nilai: 31771.17, Jarak: 207.73, Atraksi: 33, Penduduk: 2612, Pendapatan: 3.133, Harga Tanah: 156000
Alternatif ID: 14806, Nilai: 31769.90, Jarak: 358.88, Atraksi: 52, Penduduk: 2735, Pendapatan: 3.6154, Harga Tanah: 155700
Alternatif ID: 765, Nilai: 31769.54, Jarak: 392.98, Atraksi: 24, Penduduk: 1629, Pendapatan: 1.7452, Harga Tanah: 156800
Alternatif ID: 6890, Nilai: 31765.18, Jarak: 234.41, Atraksi: 21, Penduduk: 1068, Pendapatan: 2.5, Harga Tanah: 157500
Alternatif ID: 5484, Nilai: 31764.42, Jarak: 233.45, Atraksi: 32, Penduduk: 1854, Pendapatan: 2.6406, Harga Tanah: 156700
Alternatif ID: 5781, Nilai: 31761.27, Jarak: 232.89, Atraksi: 46, Penduduk: 1824, Pendapatan: 3.4375, Harga Tanah: 156700
Alternatif ID: 6034, Nilai: 31755.67, Jarak: 213.73, Atraksi: 41, Penduduk: 1422, Pendapatan: 1.6122, Harga Tanah: 157100
Alternatif ID: 16634, Nilai: 31755.38, Jarak: 423.15, Atraksi: 16, Penduduk: 1834, Pendapatan: 3.7266, Harga Tanah: 156500
Alternatif ID: 13827, Nilai: 31751.70, Jarak: 344.61, Atraksi: 44, Penduduk: 1465, Pendapatan: 4.8693, Harga Tanah: 156900
Alternatif ID: 14219, Nilai: 31750.03, Jarak: 316.49, Atraksi: 37, Penduduk: 1793, Pendapatan: 3.6458, Harga Tanah: 156600
Alternatif ID: 13024, Nilai: 31743.85, Jarak: 281.78, Atraksi: 31, Penduduk: 1602, Pendapatan: 4.4896, Harga Tanah: 156800
Alternatif ID: 11690, Nilai: 31740.21, Jarak: 355.89, Atraksi: 19, Penduduk: 822, Pendapatan: 4.15, Harga Tanah: 157500
Alternatif ID: 1999, Nilai: 31738.53, Jarak: 299.49, Atraksi: 9, Penduduk: 981, Pendapatan: 3.1832, Harga Tanah: 157400
Alternatif ID: 4857, Nilai: 31732.93, Jarak: 177.36, Atraksi: 7, Penduduk: 20377, Pendapatan: 3.3086, Harga Tanah: 138100
Alternatif ID: 6081, Nilai: 31732.38, Jarak: 237.14, Atraksi: 36, Penduduk: 1285, Pendapatan: 3.7708, Harga Tanah: 157100
Alternatif ID: 15177, Nilai: 31732.05, Jarak: 383.37, Atraksi: 44, Penduduk: 3030, Pendapatan: 2.9054, Harga Tanah: 155200
Alternatif ID: 14574, Nilai: 31730.22, Jarak: 331.64, Atraksi: 36, Penduduk: 2781, Pendapatan: 2.4598, Harga Tanah: 155500
Alternatif ID: 11381, Nilai: 31727.26, Jarak: 414.24, Atraksi: 14, Penduduk: 1405, Pendapatan: 3.0804, Harga Tanah: 156800
Alternatif ID: 372, Nilai: 31721.44, Jarak: 395.31, Atraksi: 17, Penduduk: 2492, Pendapatan: 2.8875, Harga Tanah: 155700
Alternatif ID: 6113, Nilai: 31720.96, Jarak: 208.64, Atraksi: 41, Penduduk: 1353, Pendapatan: 2.1687, Harga Tanah: 157000
Alternatif ID: 14694, Nilai: 31720.68, Jarak: 329.00, Atraksi: 45, Penduduk: 726, Pendapatan: 3.375, Harga Tanah: 157500
Alternatif ID: 11629, Nilai: 31720.51, Jarak: 332.73, Atraksi: 11, Penduduk: 1554, Pendapatan: 4.8073, Harga Tanah: 156700
Alternatif ID: 10826, Nilai: 31718.45, Jarak: 352.70, Atraksi: 17, Penduduk: 2319, Pendapatan: 3.5511, Harga Tanah: 155900
Alternatif ID: 3261, Nilai: 31715.55, Jarak: 260.17, Atraksi: 39, Penduduk: 275, Pendapatan: 3.5972, Harga Tanah: 158000
Alternatif ID: 14693, Nilai: 31715.32, Jarak: 329.78, Atraksi: 45, Penduduk: 1498, Pendapatan: 3.8047, Harga Tanah: 156700
Alternatif ID: 5822, Nilai: 31713.07, Jarak: 209.34, Atraksi: 52, Penduduk: 1901, Pendapatan: 3.0, Harga Tanah: 156400
Alternatif ID: 279, Nilai: 31705.80, Jarak: 380.84, Atraksi: 26, Penduduk: 1820, Pendapatan: 2.1797, Harga Tanah: 156300
Alternatif ID: 7213, Nilai: 31699.37, Jarak: 215.70, Atraksi: 47, Penduduk: 1830, Pendapatan: 4.1635, Harga Tanah: 156400
Alternatif ID: 11355, Nilai: 31696.76, Jarak: 298.73, Atraksi: 39, Penduduk: 440, Pendapatan: 6.0582, Harga Tanah: 157700
Alternatif ID: 7533, Nilai: 31689.90, Jarak: 217.17, Atraksi: 39, Penduduk: 1390, Pendapatan: 3.3056, Harga Tanah: 156800
Alternatif ID: 11244, Nilai: 31689.01, Jarak: 393.32, Atraksi: 18, Penduduk: 1931, Pendapatan: 2.7463, Harga Tanah: 156100
Alternatif ID: 5826, Nilai: 31677.06, Jarak: 210.24, Atraksi: 30, Penduduk: 3643, Pendapatan: 2.07, Harga Tanah: 154500
Alternatif ID: 16594, Nilai: 31664.68, Jarak: 410.01, Atraksi: 26, Penduduk: 1584, Pendapatan: 3.375, Harga Tanah: 156300
Alternatif ID: 4893, Nilai: 31664.17, Jarak: 226.46, Atraksi: 34, Penduduk: 1357, Pendapatan: 3.4083, Harga Tanah: 156700
Alternatif ID: 11635, Nilai: 31662.22, Jarak: 318.10, Atraksi: 20, Penduduk: 3168, Pendapatan: 5.0, Harga Tanah: 154800
Alternatif ID: 4480, Nilai: 31662.04, Jarak: 223.54, Atraksi: 32, Penduduk: 1252, Pendapatan: 2.6579, Harga Tanah: 156800
Alternatif ID: 16479, Nilai: 31660.80, Jarak: 397.96, Atraksi: 33, Penduduk: 1369, Pendapatan: 4.0341, Harga Tanah: 156500
Alternatif ID: 4986, Nilai: 31656.71, Jarak: 231.38, Atraksi: 34, Penduduk: 1414, Pendapatan: 4.1767, Harga Tanah: 156600
Alternatif ID: 4011, Nilai: 31655.39, Jarak: 226.71, Atraksi: 31, Penduduk: 2516, Pendapatan: 3.2413, Harga Tanah: 155500
Alternatif ID: 15396, Nilai: 31653.00, Jarak: 383.34, Atraksi: 40, Penduduk: 1739, Pendapatan: 2.6518, Harga Tanah: 156100
Alternatif ID: 11936, Nilai: 31640.23, Jarak: 370.55, Atraksi: 30, Penduduk: 5996, Pendapatan: 4.6127, Harga Tanah: 151800
Alternatif ID: 794, Nilai: 31639.63, Jarak: 410.43, Atraksi: 16, Penduduk: 1269, Pendapatan: 2.6985, Harga Tanah: 156500
Alternatif ID: 5971, Nilai: 31635.05, Jarak: 224.40, Atraksi: 41, Penduduk: 1807, Pendapatan: 2.84, Harga Tanah: 156100
Alternatif ID: 10720, Nilai: 31634.55, Jarak: 111.74, Atraksi: 18, Penduduk: 2241, Pendapatan: 2.0292, Harga Tanah: 155800
Alternatif ID: 4357, Nilai: 31634.25, Jarak: 224.68, Atraksi: 34, Penduduk: 1610, Pendapatan: 2.5562, Harga Tanah: 156300
Alternatif ID: 12524, Nilai: 31631.87, Jarak: 221.38, Atraksi: 19, Penduduk: 5015, Pendapatan: 3.9818, Harga Tanah: 152900
Alternatif ID: 9435, Nilai: 31630.65, Jarak: 86.39, Atraksi: 16, Penduduk: 3245, Pendapatan: 5.8673, Harga Tanah: 154800
Alternatif ID: 15490, Nilai: 31630.33, Jarak: 358.13, Atraksi: 33, Penduduk: 1156, Pendapatan: 4.5, Harga Tanah: 156600
Alternatif ID: 8105, Nilai: 31629.57, Jarak: 182.63, Atraksi: 31, Penduduk: 1130, Pendapatan: 4.2353, Harga Tanah: 156800
Alternatif ID: 5275, Nilai: 31620.57, Jarak: 225.24, Atraksi: 29, Penduduk: 1846, Pendapatan: 2.63, Harga Tanah: 156000
Alternatif ID: 5643, Nilai: 31617.92, Jarak: 222.23, Atraksi: 30, Penduduk: 1735, Pendapatan: 2.3444, Harga Tanah: 156100
Alternatif ID: 677, Nilai: 31615.52, Jarak: 408.70, Atraksi: 18, Penduduk: 4747, Pendapatan: 3.9076, Harga Tanah: 152900
Alternatif ID: 236, Nilai: 31610.43, Jarak: 346.43, Atraksi: 13, Penduduk: 8789, Pendapatan: 3.7396, Harga Tanah: 148900
Alternatif ID: 3471, Nilai: 31604.30, Jarak: 224.17, Atraksi: 35, Penduduk: 2259, Pendapatan: 3.3043, Harga Tanah: 155500
Alternatif ID: 4014, Nilai: 31602.88, Jarak: 227.57, Atraksi: 34, Penduduk: 2050, Pendapatan: 2.8333, Harga Tanah: 155700
Alternatif ID: 14363, Nilai: 31601.34, Jarak: 323.04, Atraksi: 37, Penduduk: 2444, Pendapatan: 2.6464, Harga Tanah: 155200
Alternatif ID: 3274, Nilai: 31598.83, Jarak: 263.77, Atraksi: 36, Penduduk: 191, Pendapatan: 3.375, Harga Tanah: 157500
Alternatif ID: 5754, Nilai: 31596.06, Jarak: 221.71, Atraksi: 34, Penduduk: 1022, Pendapatan: 2.6042, Harga Tanah: 156700
Alternatif ID: 5455, Nilai: 31595.63, Jarak: 219.63, Atraksi: 42, Penduduk: 814, Pendapatan: 2.5313, Harga Tanah: 156900
Alternatif ID: 11880, Nilai: 31585.77, Jarak: 311.15, Atraksi: 8, Penduduk: 1904, Pendapatan: 5.7201, Harga Tanah: 155700
Alternatif ID: 15332, Nilai: 31584.62, Jarak: 385.34, Atraksi: 23, Penduduk: 4312, Pendapatan: 2.7667, Harga Tanah: 153200
Alternatif ID: 16592, Nilai: 31583.93, Jarak: 410.82, Atraksi: 19, Penduduk: 2987, Pendapatan: 2.8261, Harga Tanah: 154500
Alternatif ID: 3579, Nilai: 31583.64, Jarak: 248.49, Atraksi: 35, Penduduk: 932, Pendapatan: 2.7014, Harga Tanah: 156700
Alternatif ID: 12024, Nilai: 31581.64, Jarak: 213.12, Atraksi: 40, Penduduk: 2352, Pendapatan: 3.0912, Harga Tanah: 155300
Alternatif ID: 6079, Nilai: 31581.39, Jarak: 236.18, Atraksi: 41, Penduduk: 726, Pendapatan: 3.7885, Harga Tanah: 156900
Alternatif ID: 11770, Nilai: 31578.94, Jarak: 368.66, Atraksi: 20, Penduduk: 7003, Pendapatan: 3.0348, Harga Tanah: 150500
Alternatif ID: 6119, Nilai: 31576.67, Jarak: 211.37, Atraksi: 35, Penduduk: 1335, Pendapatan: 1.9722, Harga Tanah: 156300
Alternatif ID: 13895, Nilai: 31573.64, Jarak: 341.79, Atraksi: 16, Penduduk: 1209, Pendapatan: 1.3894, Harga Tanah: 156300
Alternatif ID: 5965, Nilai: 31565.74, Jarak: 222.54, Atraksi: 39, Penduduk: 2265, Pendapatan: 2.1522, Harga Tanah: 155300
Alternatif ID: 10955, Nilai: 31565.52, Jarak: 425.08, Atraksi: 17, Penduduk: 2282, Pendapatan: 3.5417, Harga Tanah: 155100
Alternatif ID: 352, Nilai: 31565.48, Jarak: 394.68, Atraksi: 18, Penduduk: 3612, Pendapatan: 2.7069, Harga Tanah: 153800
Alternatif ID: 14220, Nilai: 31554.51, Jarak: 316.49, Atraksi: 35, Penduduk: 517, Pendapatan: 4.0682, Harga Tanah: 156900
Alternatif ID: 5495, Nilai: 31542.07, Jarak: 240.96, Atraksi: 25, Penduduk: 3742, Pendapatan: 2.4, Harga Tanah: 153700
Alternatif ID: 5783, Nilai: 31536.52, Jarak: 232.89, Atraksi: 38, Penduduk: 2009, Pendapatan: 2.7045, Harga Tanah: 155400
Alternatif ID: 10383, Nilai: 31533.78, Jarak: 414.56, Atraksi: 16, Penduduk: 1536, Pendapatan: 2.3594, Harga Tanah: 155700
Alternatif ID: 14569, Nilai: 31532.44, Jarak: 332.43, Atraksi: 48, Penduduk: 977, Pendapatan: 4.7708, Harga Tanah: 156300
Alternatif ID: 6594, Nilai: 31531.91, Jarak: 213.43, Atraksi: 46, Penduduk: 1098, Pendapatan: 2.1382, Harga Tanah: 156300
